Date,Stock,Price
2017-06-21,FB,153.910004
2017-06-21,GOOGL,978.590027
2017-06-21,MSFT,70.269997
2017-06-22,AMZN,1001.299988
2017-06-22,MSFT,70.260002
2017-06-22,GOOGL,976.619995
2017-06-22,FB,153.399994
2017-06-22,AAPL,145.630005
2017-06-23,AAPL,146.279999
2017-06-23,FB,155.070007
2017-06-23,AMZN,1003.73999
2017-06-23,GOOGL,986.090027
2017-06-23,MSFT,71.209999
2017-06-26,AMZN,993.97998
2017-06-26,MSFT,70.529999
2017-06-26,AAPL,145.820007
2017-06-26,GOOGL,972.090027
2017-06-26,FB,153.589996
2017-06-27,MSFT,69.209999
2017-06-27,AMZN,976.780029
2017-06-27,GOOGL,948.090027
2017-06-27,AAPL,143.729996
2017-06-27,FB,150.580002
2017-06-28,MSFT,69.800003
2017-06-28,GOOGL,961.01001
2017-06-28,AMZN,990.330017
2017-06-28,FB,153.240005
2017-06-28,AAPL,145.830002
2017-06-29,FB,151.03999299999995
2017-06-29,GOOGL,937.820007
2017-06-29,AAPL,143.679993
2017-06-29,MSFT,68.489998
2017-06-29,AMZN,975.929993
2017-06-30,GOOGL,929.679993
2017-06-30,MSFT,68.93
2017-06-30,AMZN,968.0
2017-06-30,FB,150.979996
2017-06-30,AAPL,144.020004
2017-07-03,AMZN,953.659973
2017-07-03,FB,148.429993
2017-07-03,MSFT,68.16999799999999
2017-07-03,GOOGL,919.460022
2017-07-03,AAPL,143.5
2017-07-05,AAPL,144.089996
2017-07-05,MSFT,69.08000200000001
2017-07-05,GOOGL,932.26001
2017-07-05,FB,150.339996
2017-07-05,AMZN,971.400024
2017-07-06,AMZN,965.140015
2017-07-06,GOOGL,927.690002
2017-07-06,AAPL,142.729996
2017-07-06,FB,148.820007
2017-07-06,MSFT,68.57
2017-07-07,MSFT,69.459999
2017-07-07,FB,151.440002
2017-07-07,GOOGL,940.809998
2017-07-07,AAPL,144.179993
2017-07-07,AMZN,978.76001
2017-07-10,MSFT,69.980003
2017-07-10,AMZN,996.469971
2017-07-10,GOOGL,951.0
2017-07-10,FB,153.5
2017-07-10,AAPL,145.059998
2017-07-11,GOOGL,953.530029
2017-07-11,AAPL,145.529999
2017-07-11,MSFT,69.989998
2017-07-11,AMZN,994.130005
2017-07-11,FB,155.270004
2017-07-12,GOOGL,967.659973
2017-07-12,AAPL,145.740005
2017-07-12,AMZN,1006.51001
2017-07-12,MSFT,71.150002
2017-07-12,FB,158.899994
2017-07-13,MSFT,71.769997
2017-07-13,AAPL,147.770004
2017-07-13,FB,159.259995
2017-07-13,AMZN,1000.630005
2017-07-13,GOOGL,968.849976
2017-07-14,AAPL,149.03999299999995
2017-07-14,FB,159.970001
2017-07-14,GOOGL,976.909973
2017-07-14,AMZN,1001.809998
2017-07-14,MSFT,72.779999
2017-07-17,AMZN,1010.039978
2017-07-17,GOOGL,975.960022
2017-07-17,MSFT,73.349998
2017-07-17,FB,159.729996
2017-07-17,AAPL,149.559998
2017-07-18,AAPL,150.080002
2017-07-18,FB,162.860001
2017-07-18,GOOGL,986.950012
2017-07-18,AMZN,1024.449951
2017-07-18,MSFT,73.300003
2017-07-19,MSFT,73.860001
2017-07-19,GOOGL,992.77002
2017-07-19,AMZN,1026.869995
2017-07-19,FB,164.139999
2017-07-19,AAPL,151.020004
2017-07-20,AAPL,150.339996
2017-07-20,AMZN,1028.699951
2017-07-20,MSFT,74.220001
2017-07-20,FB,164.529999
2017-07-20,GOOGL,992.190002
2017-07-21,AAPL,150.270004
2017-07-21,GOOGL,993.840027
2017-07-21,FB,164.429993
2017-07-21,AMZN,1025.670044
2017-07-21,MSFT,73.790001
2017-07-24,GOOGL,998.309998
2017-07-24,AMZN,1038.949951
2017-07-24,MSFT,73.599998
2017-07-24,FB,166.0
2017-07-24,AAPL,152.089996
2017-07-25,MSFT,74.190002
2017-07-25,AMZN,1039.869995
2017-07-25,GOOGL,969.030029
2017-07-25,FB,165.279999
2017-07-25,AAPL,152.740005
2017-07-26,GOOGL,965.309998
2017-07-26,FB,165.610001
2017-07-26,AAPL,153.46000700000005
2017-07-26,AMZN,1052.800049
2017-07-26,MSFT,74.050003
2017-07-27,MSFT,73.160004
2017-07-27,GOOGL,952.51001
2017-07-27,AMZN,1046.0
2017-07-27,AAPL,150.559998
2017-07-27,FB,170.440002
2017-07-28,MSFT,73.040001
2017-07-28,GOOGL,958.330017
2017-07-28,AMZN,1020.039978
2017-07-28,AAPL,149.5
2017-07-28,FB,172.449997
2017-07-31,MSFT,72.699997
2017-07-31,GOOGL,945.5
2017-07-31,AAPL,148.729996
2017-07-31,AMZN,987.780029
2017-07-31,FB,169.25
2017-08-01,AAPL,150.050003
2017-08-01,GOOGL,946.559998
2017-08-01,AMZN,996.190002
2017-08-01,FB,169.860001
2017-08-01,MSFT,72.58000200000002
2017-08-02,GOOGL,947.640015
2017-08-02,AMZN,995.890015
2017-08-02,FB,169.300003
2017-08-02,AAPL,157.139999
2017-08-02,MSFT,72.260002
2017-08-03,FB,168.589996
2017-08-03,GOOGL,940.299988
2017-08-03,AAPL,155.570007
2017-08-03,AMZN,986.919983
2017-08-03,MSFT,72.150002
2017-08-04,MSFT,72.68
2017-08-04,FB,169.619995
2017-08-04,AAPL,156.389999
2017-08-04,AMZN,987.580017
2017-08-04,GOOGL,945.789978
2017-08-07,FB,171.979996
2017-08-07,AMZN,992.27002
2017-08-07,MSFT,72.400002
2017-08-07,GOOGL,945.75
2017-08-07,AAPL,158.809998
2017-08-08,GOOGL,944.190002
2017-08-08,AMZN,989.840027
2017-08-08,MSFT,72.790001
2017-08-08,FB,171.229996
2017-08-08,AAPL,160.080002
2017-08-09,AMZN,982.01001
2017-08-09,MSFT,72.470001
2017-08-09,AAPL,161.059998
2017-08-09,GOOGL,940.080017
2017-08-09,FB,171.179993
2017-08-10,FB,167.399994
2017-08-10,AAPL,155.320007
2017-08-10,MSFT,71.410004
2017-08-10,GOOGL,923.590027
2017-08-10,AMZN,956.919983
2017-08-11,FB,168.080002
2017-08-11,GOOGL,930.090027
2017-08-11,AMZN,967.98999
2017-08-11,MSFT,72.5
2017-08-11,AAPL,157.479996
2017-08-14,AMZN,983.299988
2017-08-14,AAPL,159.850006
2017-08-14,FB,170.75
2017-08-14,MSFT,73.589996
2017-08-14,GOOGL,938.929993
2017-08-15,GOOGL,938.080017
2017-08-15,AMZN,982.73999
2017-08-15,MSFT,73.220001
2017-08-15,FB,171.0
2017-08-15,AAPL,161.600006
2017-08-16,AMZN,978.179993
2017-08-16,FB,170.0
2017-08-16,GOOGL,944.27002
2017-08-16,AAPL,160.949997
2017-08-16,MSFT,73.650002
2017-08-17,AAPL,157.860001
2017-08-17,FB,166.910004
2017-08-17,AMZN,960.570007
2017-08-17,GOOGL,927.659973
2017-08-17,MSFT,72.400002
2017-08-18,AAPL,157.5
2017-08-18,FB,167.410004
2017-08-18,GOOGL,926.179993
2017-08-18,AMZN,958.469971
2017-08-18,MSFT,72.489998
2017-08-21,MSFT,72.150002
2017-08-21,AAPL,157.21000700000005
2017-08-21,GOOGL,920.869995
2017-08-21,AMZN,953.289978
2017-08-21,FB,167.779999
2017-08-22,AAPL,159.779999
2017-08-22,AMZN,966.900024
2017-08-22,FB,169.639999
2017-08-22,MSFT,73.160004
2017-08-22,GOOGL,940.400024
2017-08-23,AAPL,159.979996
2017-08-23,FB,168.71000700000005
2017-08-23,AMZN,958.0
2017-08-23,MSFT,72.720001
2017-08-23,GOOGL,942.580017
2017-08-24,AAPL,159.270004
2017-08-24,MSFT,72.690002
2017-08-24,GOOGL,936.890015
2017-08-24,AMZN,952.450012
2017-08-24,FB,167.740005
2017-08-25,AAPL,159.860001
2017-08-25,AMZN,945.26001
2017-08-25,GOOGL,930.5
2017-08-25,MSFT,72.82
2017-08-25,FB,166.320007
2017-08-28,AMZN,946.02002
2017-08-28,AAPL,161.470001
2017-08-28,FB,167.240005
2017-08-28,MSFT,72.83000200000002
2017-08-28,GOOGL,928.130005
2017-08-29,AMZN,954.059998
2017-08-29,MSFT,73.050003
2017-08-29,AAPL,162.910004
2017-08-29,GOOGL,935.75
2017-08-29,FB,168.050003
2017-08-30,FB,169.919998
2017-08-30,AAPL,163.350006
2017-08-30,AMZN,967.590027
2017-08-30,MSFT,74.010002
2017-08-30,GOOGL,943.630005
2017-08-31,AAPL,164.0
2017-08-31,GOOGL,955.23999
2017-08-31,FB,171.970001
2017-08-31,MSFT,74.769997
2017-08-31,AMZN,980.599976
2017-09-01,AMZN,978.25
2017-09-01,MSFT,73.940002
2017-09-01,GOOGL,951.98999
2017-09-01,AAPL,164.050003
2017-09-01,FB,172.020004
2017-09-05,AAPL,162.080002
2017-09-05,MSFT,73.610001
2017-09-05,AMZN,965.27002
2017-09-05,FB,170.720001
2017-09-05,GOOGL,941.47998
2017-09-06,AMZN,967.799988
2017-09-06,MSFT,73.400002
2017-09-06,FB,172.089996
2017-09-06,AAPL,161.910004
2017-09-06,GOOGL,942.02002
2017-09-07,AMZN,979.469971
2017-09-07,AAPL,161.259995
2017-09-07,FB,173.21000700000005
2017-09-07,MSFT,74.339996
2017-09-07,GOOGL,949.890015
2017-09-08,MSFT,73.980003
2017-09-08,AMZN,965.900024
2017-09-08,FB,170.949997
2017-09-08,AAPL,158.630005
2017-09-08,GOOGL,941.409973
2017-09-11,AAPL,161.5
2017-09-11,AMZN,977.960022
2017-09-11,FB,173.509995
2017-09-11,GOOGL,943.289978
2017-09-11,MSFT,74.760002
2017-09-12,GOOGL,946.650024
2017-09-12,MSFT,74.68
2017-09-12,AMZN,982.580017
2017-09-12,AAPL,160.860001
2017-09-12,FB,172.96000700000005
2017-09-13,GOOGL,950.440002
2017-09-13,MSFT,75.209999
2017-09-13,AAPL,159.649994
2017-09-13,AMZN,999.599976
2017-09-13,FB,173.050003
2017-09-14,GOOGL,940.130005
2017-09-14,AAPL,158.279999
2017-09-14,FB,170.96000700000005
2017-09-14,AMZN,992.210022
2017-09-14,MSFT,74.769997
2017-09-15,MSFT,75.309998
2017-09-15,GOOGL,935.289978
2017-09-15,AAPL,159.880005
2017-09-15,FB,171.639999
2017-09-15,AMZN,986.789978
2017-09-18,GOOGL,929.75
2017-09-18,MSFT,75.160004
2017-09-18,AMZN,974.190002
2017-09-18,FB,170.009995
2017-09-18,AAPL,158.669998
2017-09-19,FB,172.520004
2017-09-19,MSFT,75.440002
2017-09-19,GOOGL,936.859985
2017-09-19,AAPL,158.729996
2017-09-19,AMZN,969.859985
2017-09-20,MSFT,74.940002
2017-09-20,GOOGL,947.539978
2017-09-20,AMZN,973.210022
2017-09-20,FB,172.169998
2017-09-20,AAPL,156.070007
2017-09-21,AMZN,964.650024
2017-09-21,MSFT,74.209999
2017-09-21,FB,171.110001
2017-09-21,AAPL,153.389999
2017-09-21,GOOGL,947.549988
2017-09-22,AAPL,151.889999
2017-09-22,AMZN,955.099976
2017-09-22,GOOGL,943.26001
2017-09-22,FB,170.53999299999995
2017-09-22,MSFT,74.410004
2017-09-25,AMZN,939.789978
2017-09-25,GOOGL,934.280029
2017-09-25,MSFT,73.260002
2017-09-25,AAPL,150.550003
2017-09-25,FB,162.869995
2017-09-26,GOOGL,937.429993
2017-09-26,AMZN,938.599976
2017-09-26,AAPL,153.139999
2017-09-26,FB,164.21000700000005
2017-09-26,MSFT,73.260002
2017-09-27,AMZN,950.869995
2017-09-27,AAPL,154.229996
2017-09-27,GOOGL,959.900024
2017-09-27,FB,167.679993
2017-09-27,MSFT,73.849998
2017-09-28,AAPL,153.279999
2017-09-28,MSFT,73.870003
2017-09-28,GOOGL,964.809998
2017-09-28,FB,168.729996
2017-09-28,AMZN,956.400024
2017-09-29,AMZN,961.349976
2017-09-29,AAPL,154.119995
2017-09-29,GOOGL,973.719971
2017-09-29,FB,170.869995
2017-09-29,MSFT,74.489998
2017-10-02,FB,169.470001
2017-10-02,GOOGL,967.469971
2017-10-02,AMZN,959.190002
2017-10-02,AAPL,153.809998
2017-10-02,MSFT,74.610001
2017-10-03,MSFT,74.260002
2017-10-03,GOOGL,972.080017
2017-10-03,AMZN,957.099976
2017-10-03,AAPL,154.479996
2017-10-03,FB,169.96000700000005
2017-10-04,AMZN,965.450012
2017-10-04,GOOGL,966.780029
2017-10-04,MSFT,74.690002
2017-10-04,FB,168.419998
2017-10-04,AAPL,153.479996
2017-10-05,AMZN,980.849976
2017-10-05,GOOGL,985.190002
2017-10-05,AAPL,155.389999
2017-10-05,FB,171.240005
2017-10-05,MSFT,75.970001
2017-10-06,GOOGL,993.640015
2017-10-06,AAPL,155.300003
2017-10-06,MSFT,76.0
2017-10-06,FB,172.229996
2017-10-06,AMZN,989.580017
2017-10-09,FB,172.5
2017-10-09,MSFT,76.290001
2017-10-09,GOOGL,992.309998
2017-10-09,AAPL,155.839996
2017-10-09,AMZN,990.98999
2017-10-10,FB,171.589996
2017-10-10,AAPL,155.899994
2017-10-10,MSFT,76.290001
2017-10-10,AMZN,987.200012
2017-10-10,GOOGL,987.799988
2017-10-11,AMZN,995.0
2017-10-11,FB,172.740005
2017-10-11,GOOGL,1005.650024
2017-10-11,AAPL,156.550003
2017-10-11,MSFT,76.41999799999998
2017-10-12,AAPL,156.0
2017-10-12,FB,172.550003
2017-10-12,MSFT,77.120003
2017-10-12,AMZN,1000.929993
2017-10-12,GOOGL,1005.650024
2017-10-13,GOOGL,1007.869995
2017-10-13,FB,173.740005
2017-10-13,AAPL,156.990005
2017-10-13,AMZN,1002.940002
2017-10-13,MSFT,77.489998
2017-10-16,MSFT,77.650002
2017-10-16,FB,174.520004
2017-10-16,GOOGL,1009.349976
2017-10-16,AMZN,1006.340027
2017-10-16,AAPL,159.880005
2017-10-17,AMZN,1009.130005
2017-10-17,FB,176.110001
2017-10-17,GOOGL,1011.0
2017-10-17,AAPL,160.470001
2017-10-17,MSFT,77.589996
2017-10-18,AMZN,997.0
2017-10-18,FB,176.029999
2017-10-18,MSFT,77.610001
2017-10-18,GOOGL,1012.73999
2017-10-18,AAPL,159.759995
2017-10-19,FB,174.559998
2017-10-19,MSFT,77.910004
2017-10-19,GOOGL,1001.840027
2017-10-19,AAPL,155.979996
2017-10-19,AMZN,986.609985
2017-10-20,AAPL,156.25
2017-10-20,FB,174.979996
2017-10-20,MSFT,78.809998
2017-10-20,AMZN,982.909973
2017-10-20,GOOGL,1005.070007
2017-10-23,FB,171.270004
2017-10-23,GOOGL,985.539978
2017-10-23,AAPL,156.169998
2017-10-23,AMZN,966.299988
2017-10-23,MSFT,78.83000200000002
2017-10-24,AAPL,157.100006
2017-10-24,FB,171.800003
2017-10-24,MSFT,78.860001
2017-10-24,GOOGL,988.48999
2017-10-24,AMZN,975.900024
2017-10-25,AAPL,156.410004
2017-10-25,MSFT,78.629997
2017-10-25,GOOGL,991.460022
2017-10-25,AMZN,972.909973
2017-10-25,FB,170.600006
2017-10-26,GOOGL,991.419983
2017-10-26,AAPL,157.410004
2017-10-26,FB,170.630005
2017-10-26,MSFT,78.760002
2017-10-26,AMZN,972.429993
2017-10-27,FB,177.880005
2017-10-27,MSFT,83.809998
2017-10-27,AMZN,1100.949951
2017-10-27,GOOGL,1033.670044
2017-10-27,AAPL,163.050003
2017-10-30,AAPL,166.720001
2017-10-30,MSFT,83.889999
2017-10-30,FB,179.869995
2017-10-30,GOOGL,1033.130005
2017-10-30,AMZN,1110.849976
2017-10-31,GOOGL,1033.040039
2017-10-31,AMZN,1105.280029
2017-10-31,MSFT,83.18
2017-10-31,FB,180.059998
2017-10-31,AAPL,169.03999299999995
2017-11-01,FB,182.660004
2017-11-01,AMZN,1103.680054
2017-11-01,GOOGL,1042.599976
2017-11-01,MSFT,83.18
2017-11-01,AAPL,166.889999
2017-11-02,AAPL,168.110001
2017-11-02,AMZN,1094.219971
2017-11-02,MSFT,84.050003
2017-11-02,FB,178.919998
2017-11-02,GOOGL,1042.969971
2017-11-03,AMZN,1111.599976
2017-11-03,MSFT,84.139999
2017-11-03,GOOGL,1049.98999
2017-11-03,FB,178.919998
2017-11-03,AAPL,172.5
2017-11-06,MSFT,84.470001
2017-11-06,GOOGL,1042.680054
2017-11-06,AAPL,174.25
2017-11-06,AMZN,1120.660034
2017-11-06,FB,180.169998
2017-11-07,MSFT,84.269997
2017-11-07,GOOGL,1052.390015
2017-11-07,AAPL,174.809998
2017-11-07,AMZN,1123.170044
2017-11-07,FB,180.25
2017-11-08,MSFT,84.559998
2017-11-08,AMZN,1132.880005
2017-11-08,FB,179.559998
2017-11-08,AAPL,176.240005
2017-11-08,GOOGL,1058.290039
2017-11-09,FB,179.300003
2017-11-09,AAPL,175.880005
2017-11-09,AMZN,1129.130005
2017-11-09,MSFT,84.089996
2017-11-09,GOOGL,1047.719971
2017-11-10,FB,178.46000700000005
2017-11-10,AMZN,1125.349976
2017-11-10,AAPL,174.669998
2017-11-10,MSFT,83.870003
2017-11-10,GOOGL,1044.150024
2017-11-13,MSFT,83.93
2017-11-13,FB,178.770004
2017-11-13,AMZN,1129.170044
2017-11-13,AAPL,173.970001
2017-11-13,GOOGL,1041.199951
2017-11-14,FB,178.070007
2017-11-14,GOOGL,1041.640015
2017-11-14,AAPL,171.339996
2017-11-14,AMZN,1136.839966
2017-11-14,MSFT,84.050003
2017-11-15,MSFT,82.980003
2017-11-15,AMZN,1126.689941
2017-11-15,GOOGL,1036.410034
2017-11-15,FB,177.949997
2017-11-15,AAPL,169.080002
2017-11-16,MSFT,83.199997
2017-11-16,FB,179.589996
2017-11-16,GOOGL,1048.469971
2017-11-16,AAPL,171.100006
2017-11-16,AMZN,1137.290039
2017-11-17,AMZN,1129.880005
2017-11-17,GOOGL,1035.890015
2017-11-17,AAPL,170.149994
2017-11-17,FB,179.0
2017-11-17,MSFT,82.400002
2017-11-20,AAPL,169.979996
2017-11-20,GOOGL,1034.660034
2017-11-20,AMZN,1126.310059
2017-11-20,MSFT,82.529999
2017-11-20,FB,178.740005
2017-11-21,FB,181.860001
2017-11-21,AMZN,1139.48999
2017-11-21,MSFT,83.720001
2017-11-21,GOOGL,1050.300049
2017-11-21,AAPL,173.139999
2017-11-22,MSFT,83.110001
2017-11-22,AAPL,174.96000700000005
2017-11-22,FB,180.869995
2017-11-22,GOOGL,1051.920044
2017-11-22,AMZN,1156.160034
2017-11-24,FB,182.779999
2017-11-24,AAPL,174.970001
2017-11-24,GOOGL,1056.52002
2017-11-24,AMZN,1186.0
2017-11-24,MSFT,83.260002
2017-11-27,AMZN,1195.829956
2017-11-27,GOOGL,1072.01001
2017-11-27,FB,183.029999
2017-11-27,MSFT,83.870003
2017-11-27,AAPL,174.089996
2017-11-28,MSFT,84.879997
2017-11-28,AAPL,173.070007
2017-11-28,GOOGL,1063.290039
2017-11-28,FB,182.419998
2017-11-28,AMZN,1193.599976
2017-11-29,AMZN,1161.27002
2017-11-29,GOOGL,1037.380005
2017-11-29,AAPL,169.479996
2017-11-29,MSFT,83.339996
2017-11-29,FB,175.130005
2017-11-30,AMZN,1176.75
2017-11-30,MSFT,84.16999799999998
2017-11-30,FB,177.179993
2017-11-30,GOOGL,1036.170044
2017-11-30,AAPL,171.850006
2017-12-01,FB,175.100006
2017-12-01,GOOGL,1025.069946
2017-12-01,MSFT,84.260002
2017-12-01,AAPL,171.050003
2017-12-01,AMZN,1162.349976
2017-12-04,GOOGL,1011.869995
2017-12-04,AAPL,169.800003
2017-12-04,AMZN,1133.949951
2017-12-04,FB,171.470001
2017-12-04,MSFT,81.08000200000002
2017-12-05,AAPL,169.639999
2017-12-05,MSFT,81.589996
2017-12-05,FB,172.830002
2017-12-05,GOOGL,1019.599976
2017-12-05,AMZN,1141.569946
2017-12-06,FB,176.059998
2017-12-06,MSFT,82.779999
2017-12-06,AAPL,169.009995
2017-12-06,AMZN,1152.349976
2017-12-06,GOOGL,1032.719971
2017-12-07,MSFT,82.489998
2017-12-07,GOOGL,1044.569946
2017-12-07,AMZN,1159.790039
2017-12-07,AAPL,169.320007
2017-12-07,FB,180.139999
2017-12-08,FB,179.0
2017-12-08,GOOGL,1049.380005
2017-12-08,MSFT,84.160004
2017-12-08,AAPL,169.369995
2017-12-08,AMZN,1162.0
2017-12-11,FB,179.03999299999995
2017-12-11,AAPL,172.669998
2017-12-11,AMZN,1168.920044
2017-12-11,GOOGL,1051.969971
2017-12-11,MSFT,85.230003
2017-12-12,MSFT,85.58000200000002
2017-12-12,GOOGL,1048.77002
2017-12-12,AAPL,171.699997
2017-12-12,FB,176.96000700000005
2017-12-12,AMZN,1165.079956
2017-12-13,GOOGL,1051.390015
2017-12-13,AAPL,172.270004
2017-12-13,FB,178.300003
2017-12-13,AMZN,1164.130005
2017-12-13,MSFT,85.349998
2017-12-14,FB,178.389999
2017-12-14,AAPL,172.220001
2017-12-14,MSFT,84.690002
2017-12-14,AMZN,1174.26001
2017-12-14,GOOGL,1057.469971
2017-12-15,FB,180.179993
2017-12-15,MSFT,86.849998
2017-12-15,AMZN,1179.140015
2017-12-15,GOOGL,1072.0
2017-12-15,AAPL,173.970001
2017-12-18,GOOGL,1085.089966
2017-12-18,MSFT,86.379997
2017-12-18,AAPL,176.419998
2017-12-18,AMZN,1190.579956
2017-12-18,FB,180.820007
2017-12-19,AAPL,174.53999299999995
2017-12-19,GOOGL,1079.780029
2017-12-19,FB,179.509995
2017-12-19,MSFT,85.83000200000002
2017-12-19,AMZN,1187.380005
2017-12-20,AMZN,1177.619995
2017-12-20,GOOGL,1073.560059
2017-12-20,AAPL,174.350006
2017-12-20,MSFT,85.519997
2017-12-20,FB,177.889999
2017-12-21,MSFT,85.5
2017-12-21,AAPL,175.009995
2017-12-21,FB,177.449997
2017-12-21,AMZN,1174.76001
2017-12-21,GOOGL,1070.849976
2017-12-22,MSFT,85.510002
2017-12-22,FB,177.199997
2017-12-22,AMZN,1168.359985
2017-12-22,AAPL,175.009995
2017-12-22,GOOGL,1068.859985
2017-12-26,GOOGL,1065.849976
2017-12-26,MSFT,85.400002
2017-12-26,AMZN,1176.76001
2017-12-26,AAPL,170.570007
2017-12-26,FB,175.990005
2017-12-27,AAPL,170.600006
2017-12-27,GOOGL,1060.199951
2017-12-27,FB,177.619995
2017-12-27,AMZN,1182.26001
2017-12-27,MSFT,85.709999
2017-12-28,FB,177.919998
2017-12-28,MSFT,85.720001
2017-12-28,GOOGL,1055.949951
2017-12-28,AAPL,171.080002
2017-12-28,AMZN,1186.099976
2017-12-29,MSFT,85.540001
2017-12-29,GOOGL,1053.400024
2017-12-29,AAPL,169.229996
2017-12-29,AMZN,1169.469971
2017-12-29,FB,176.46000700000005
2018-01-02,AMZN,1189.01001
2018-01-02,GOOGL,1073.209961
2018-01-02,MSFT,85.949997
2018-01-02,FB,181.419998
2018-01-02,AAPL,172.259995
2018-01-03,FB,184.669998
2018-01-03,AMZN,1204.199951
2018-01-03,GOOGL,1091.52002
2018-01-03,AAPL,172.229996
2018-01-03,MSFT,86.349998
2018-01-04,GOOGL,1095.76001
2018-01-04,MSFT,87.110001
2018-01-04,AAPL,173.029999
2018-01-04,FB,184.330002
2018-01-04,AMZN,1209.589966
2018-01-05,GOOGL,1110.290039
2018-01-05,MSFT,88.190002
2018-01-05,FB,186.850006
2018-01-05,AAPL,175.0
2018-01-05,AMZN,1229.140015
2018-01-08,GOOGL,1114.209961
2018-01-08,AAPL,174.350006
2018-01-08,MSFT,88.279999
2018-01-08,AMZN,1246.869995
2018-01-08,FB,188.279999
2018-01-09,AAPL,174.330002
2018-01-09,GOOGL,1112.790039
2018-01-09,FB,187.869995
2018-01-09,MSFT,88.220001
2018-01-09,AMZN,1252.699951
2018-01-10,FB,187.839996
2018-01-10,GOOGL,1110.140015
2018-01-10,MSFT,87.82
2018-01-10,AAPL,174.28999299999995
2018-01-10,AMZN,1254.329956
2018-01-11,FB,187.770004
2018-01-11,GOOGL,1112.050049
2018-01-11,AAPL,175.279999
2018-01-11,AMZN,1276.680054
2018-01-11,MSFT,88.08000200000002
2018-01-12,GOOGL,1130.650024
2018-01-12,MSFT,89.599998
2018-01-12,AMZN,1305.199951
2018-01-12,AAPL,177.089996
2018-01-12,FB,179.369995
2018-01-16,AMZN,1304.859985
2018-01-16,AAPL,176.190002
2018-01-16,FB,178.389999
2018-01-16,MSFT,88.349998
2018-01-16,GOOGL,1130.699951
2018-01-17,MSFT,90.139999
2018-01-17,FB,177.600006
2018-01-17,GOOGL,1139.099976
2018-01-17,AMZN,1295.0
2018-01-17,AAPL,179.100006
2018-01-18,GOOGL,1135.969971
2018-01-18,MSFT,90.099998
2018-01-18,AMZN,1293.319946
2018-01-18,AAPL,179.259995
2018-01-18,FB,179.800003
2018-01-19,GOOGL,1143.5
2018-01-19,MSFT,90.0
2018-01-19,AMZN,1294.579956
2018-01-19,AAPL,178.46000700000005
2018-01-19,FB,181.289993
2018-01-22,MSFT,91.610001
2018-01-22,AMZN,1327.310059
2018-01-22,AAPL,177.0
2018-01-22,GOOGL,1164.160034
2018-01-22,FB,185.369995
2018-01-23,FB,189.350006
2018-01-23,MSFT,91.900002
2018-01-23,AAPL,177.03999299999995
2018-01-23,GOOGL,1176.170044
2018-01-23,AMZN,1362.540039
2018-01-24,GOOGL,1171.290039
2018-01-24,FB,186.550003
2018-01-24,AAPL,174.220001
2018-01-24,MSFT,91.82
2018-01-24,AMZN,1357.51001
2018-01-25,AMZN,1377.949951
2018-01-25,FB,187.479996
2018-01-25,GOOGL,1182.140015
2018-01-25,AAPL,171.110001
2018-01-25,MSFT,92.330002
2018-01-26,FB,190.0
2018-01-26,AAPL,171.509995
2018-01-26,AMZN,1402.050049
2018-01-26,MSFT,94.059998
2018-01-26,GOOGL,1187.560059
2018-01-29,AAPL,167.96000700000005
2018-01-29,GOOGL,1186.47998
2018-01-29,AMZN,1417.680054
2018-01-29,FB,185.979996
2018-01-29,MSFT,93.919998
2018-01-30,FB,187.119995
2018-01-30,AAPL,166.970001
2018-01-30,MSFT,92.739998
2018-01-30,AMZN,1437.819946
2018-01-30,GOOGL,1177.369995
2018-01-31,MSFT,95.010002
2018-01-31,AAPL,167.429993
2018-01-31,GOOGL,1182.219971
2018-01-31,AMZN,1450.890015
2018-01-31,FB,186.889999
2018-02-01,MSFT,94.260002
2018-02-01,GOOGL,1181.589966
2018-02-01,AAPL,167.779999
2018-02-01,AMZN,1390.0
2018-02-01,FB,193.089996
2018-02-02,AMZN,1429.949951
2018-02-02,FB,190.279999
2018-02-02,AAPL,160.5
2018-02-02,GOOGL,1119.199951
2018-02-02,MSFT,91.779999
2018-02-05,GOOGL,1062.390015
2018-02-05,FB,181.259995
2018-02-05,AAPL,156.490005
2018-02-05,MSFT,88.0
2018-02-05,AMZN,1390.0
2018-02-06,FB,185.309998
2018-02-06,MSFT,91.330002
2018-02-06,AMZN,1442.839966
2018-02-06,GOOGL,1084.430054
2018-02-06,AAPL,163.029999
2018-02-07,AAPL,159.53999299999995
2018-02-07,MSFT,89.610001
2018-02-07,FB,180.179993
2018-02-07,AMZN,1416.780029
2018-02-07,GOOGL,1055.410034
2018-02-08,MSFT,85.010002
2018-02-08,AMZN,1350.5
2018-02-08,FB,171.580002
2018-02-08,GOOGL,1007.710022
2018-02-08,AAPL,155.149994
2018-02-09,GOOGL,1046.27002
2018-02-09,MSFT,88.18
2018-02-09,FB,176.110001
2018-02-09,AAPL,156.410004
2018-02-09,AMZN,1339.599976
2018-02-12,GOOGL,1054.560059
2018-02-12,FB,176.410004
2018-02-12,MSFT,89.129997
2018-02-12,AAPL,162.71000700000005
2018-02-12,AMZN,1386.22998
2018-02-13,GOOGL,1054.140015
2018-02-13,AMZN,1414.51001
2018-02-13,FB,173.149994
2018-02-13,AAPL,164.339996
2018-02-13,MSFT,89.83000200000002
2018-02-14,MSFT,90.809998
